Store Name,Address,Latitude,Longitude,ZipCode,Status,2025 order
A1 Wine & Spirit (Jeffco 1 - 333150),"917 Jeffco Boulevard, Arnold, MO, USA",38.4470481,-90.3727045,63010,Active,910
A1 Wine & Spirit (Hallsferry - 795125),"10625 New Halls Ferry Road, St. Louis, MO, USA",38.7650808,-90.2607123,63136,Active,33
A1 Wine & Spirit (Telegraph - 805306),"4312 Telegraph Road, St. Louis, MO, USA",38.4865664,-90.3036203,63129,Active,52
A1 Wine & Spirit (Pershall - 794250),"3336 Pershall Road, Ferguson, MO, USA",38.770078,-90.2824374,63135,Active,135
A1 Wine & Spirit (Woodson - 163922),"4404 Woodson Road, St. Louis, MO, USA",38.7297864,-90.3569318,63134,Active,38
A1 Liquor (Berkeley - 917527),"6796 North Hanley Road, Berkeley, MO, USA",38.7622514,-90.3366327,63134,Inactive,0
A1 Liquor (Hazelwood - 543479),"7311 North Hanley Road, Hazelwood, MO, USA",38.7729222,-90.3357619,63042,Inactive,0
A1 Liquor (Patterson - 153529),"2875 Patterson Road, Florissant, MO, USA",38.820455,-90.3190104,63031,Inactive,0
A1 Wine & Spirit (Natural Bridge - 300436),"9361 Natural Bridge Road, St. Louis, MO, USA",38.7243422,-90.337921,63134,Active,117
Big Bend Liquor (294706),"3600 South Big Bend Boulevard, Maplewood, MO, USA",38.6019752,-90.3253314,63143,Inactive,0
EZ Quik Mart (EZ Quick Mart - 207097),"80 Meramec Valley Plaza, Valley Park, MO, USA",38.5476207,-90.4931192,63088,Inactive,0
MSD Liquor (MSD Liquor - 568782),"506 North Truman Boulevard, Crystal City, MO, USA",38.2240854,-90.3840064,63019,Inactive,0
SPIRIT SHOP (Spirit Shop - 952954),"10330 Business 21, Hillsboro, MO, USA",38.2430657,-90.5589349,63050,Inactive,0
Mike's Wine and Spirits (Mike's Liquor - 325245),"1801 Irving Park Road, Hanover Park, IL, USA",42.0068214,-88.1498083,60133,Inactive,0
Ultimate Liquor (Ultimate Liquor - 949241),"8316 Lackland Road, St. Louis, MO, USA",38.7023537,-90.3362886,63114,Active,3
A1 Wine & Spirit (A1 Mexico - 334344),"7884 Mexico Road, St. Peters, MO, USA",38.7875453,-90.660778,63376,Active,97
Red Carpet Liquor (RED CARPET - 654845),"410 Pine Lake Avenue, La Porte, IN, USA",41.6202354,-86.7377869,46350,Inactive,0
J&J Liquors (J&J Liquors - 576320),"716 East Lincolnway, La Porte, IN, USA",41.6183852,-86.7051051,46350,Inactive,0
Valley Liquors (496710),"151 Illinois 38, Elburn, IL, USA",41.9026373,-88.4705507,60119,Inactive,0
Wine & Spirits Of Calumet Park (856499),"13065 South Ashland Avenue, Calumet Park, IL, USA",41.657051,-87.6587461,60827,Active,26
Lyons Beverage Express 9041 (780624),"9041 South Ashland Avenue, Chicago, IL, USA",41.7291299,-87.662579,60620,Active,31
Chuck's Wine and Spirits (666238),"386 Three Springs Road, Bowling Green, KY, USA",36.9362152,-86.4203798,42104,Active,59
Lakeview Market (Lakeview Market - 680984),"1118 South Michigan Avenue, Chicago, IL, USA",41.8689383,-87.6246653,60605,Inactive,0
Super Save Grocery & Liquor (SUPERSAVE - 902194),"6259 West Belmont Avenue, Chicago, IL, USA",41.9382432,-87.783297,60634,Inactive,0
Kindred Spirits & Wine (Kindred Inwood Rd - 615022),"3610 Inwood Road, Dallas, TX, USA",32.8314558,-96.8249252,75209,Inactive,0
Jenny's liquors (Jenny's Liquor - 858796),"2316 Elmhurst Road, Mount Prospect, IL, USA",42.0240017,-87.9413694,60056,Active,9
Max's Food & Liquor (Max's Food & Liquor - 178804),"6200 West Belmont Avenue, Chicago, IL, USA",41.9387194,-87.7814716,60634,Inactive,0
Quick Treat Liquor (QT Liquor - 726540),"2011 West Spring Creek Parkway, Plano, TX, USA",33.0588999,-96.7319155,75023,Inactive,7
The Store (433181),"701 Hillsboro Avenue, Edwardsville, IL, USA",38.8152025,-89.9474153,62025,Inactive,0
Liquor Time Liquor (Liquor Time - 208502),"7873 Santa Monica Boulevard, West Hollywood, CA, USA",34.091525,-118.360989,90046,Inactive,0
ABC Liquor (536730),"Main Street, Boston, MA, USA",42.286771,-71.0985449,02129,Inactive,0
TX Liquor (131250),"329 South Central Expressway, Allen, TX, USA",33.1001114,-96.6776161,75013,Inactive,0
Alma Liquor Market (625728),"700 Alma Drive, Plano, TX, USA",33.0098385,-96.7151146,75075,Inactive,0
Carlson's Liquor (Carlson's - 770299),"21900 Ventura Boulevard, Los Angeles, CA, USA",34.1681726,-118.604009,91364,Inactive,0
Chuck Evans Liquor Outlet (Chuck Evans - 844409),"3513 Louisville Road, Bowling Green, KY, USA",37.0111898,-86.3892063,42101,Active,21
Red Barn Liquor (Red Barn - 675531),"1731 U.S. 31 West Bypass, Bowling Green, KY, USA",36.9793825,-86.4532297,42101,Active,19
Gateway Liquor (772356),"3751 Tower Road, Aurora, CO, USA",39.7679754,-104.7730021,80011,Inactive,0
Prime Liquor (Prime Liquor - 319448),"7149 North Academy Boulevard, Colorado Springs, CO, USA",38.9356178,-104.7959489,80920,Inactive,0
Xpress Liquor (315739),"2101 Corona Road, Columbia, MO, USA",38.9319714,-92.3991061,65203,Inactive,0
Burnham Grocers & Liquors (752922),"828 South Wabash Avenue, Chicago, IL, USA",41.8708457,-87.6262283,60605,Active,13
Xpress Liquor (659270),"201 East Fifth Street, Washington, MO, USA",38.5556105,-91.0108112,63090,Inactive,0
Vette City Liquors (337864),"3032 Louisville Road, Bowling Green, KY, USA",37.0098217,-86.3977015,42101,Inactive,0
Foremost Liquors (383287),"3210 North Cicero Avenue, Chicago, IL, USA",41.9392736,-87.7472246,60641,Active,45
Armanetti's Beer Wine & Spirits (701865),"18230 Kedzie Avenue, Hazel Crest, IL, USA",41.5583246,-87.6957444,60429,Inactive,0
Konrad Liquor (435303),"6720 West Belmont Avenue, Chicago, IL, USA",41.9384028,-87.7942011,60634,Inactive,0
BWS Beverage (129545),"790 North Milwaukee Avenue, Chicago, IL, USA",41.8960945,-87.6554213,60642,Inactive,4
Parkway Liquors (976606),"2654 Russellville Road, Bowling Green, KY, USA",36.9610068,-86.4899881,42101,Active,66
Discount Liquors (347230),"3101 Alvey Park Drive East, Owensboro, KY, USA",37.7544408,-87.0635109,42303,Active,164
BWS Beverage 2 (251150),"1586 North Clybourn Avenue, Chicago, IL, USA",41.9102692,-87.6490664,60642,Inactive,0
Lakeside Wine and Spirit (915313),"801 West Irving Park Road, Chicago, IL, USA",41.9543897,-87.6498344,60613,Inactive,0
Pecos Wine and Spirits (424791),"5595 North Pecos Street, Denver, CO, USA",39.7979314,-105.0069461,80221,Inactive,0
Armanetti Liquor (395466),"85 East Fullerton Avenue, Addison, IL, USA",41.9196429,-87.9869529,60101,Inactive,0
Lively Liquors (357357),"1170 East Higgins Road, Elk Grove Village, IL, USA",42.0264559,-87.9681328,60007,Active,2
Jacobs Liquor (439880),"7340 Texas 78, Sachse, TX, USA",32.9876743,-96.5754381,75048,Inactive,0
BP Clairmont Food Mart (160598),"1885 Clairmont Road, Decatur, GA, USA",33.8093956,-84.3090362,30033,Inactive,0
Save More Market (Save More Market - 336019),"1598 McAllister Street, San Francisco, CA, USA",37.7779564,-122.4380759,94115,Inactive,0
231 Liquors (892683),"1823 Morgantown Road, Bowling Green, KY, USA",36.9892382,-86.4939639,42101,Inactive,0
Shyamrock Liquors (867255),"2926 Nashville Road, Bowling Green, KY, USA",36.9521473,-86.474538,42101,Inactive,0
Savannah discount  (303701),"2681 Barataria Boulevard, Marrero, LA, USA",29.8530213,-90.1078794,70072,Inactive,0
Liquor Stop (875915),"9218 Indianapolis Boulevard, Highland, IN, USA",41.5462257,-87.4718893,46322,Inactive,0
Westside Liquors (646144),"501 North Tekoppel Avenue, Evansville, IN, USA",37.9824868,-87.6180948,47712,Inactive,0
Kwick Stop Liquors (992659),"901 North Saint Joseph Avenue, Evansville, IN, USA",37.9859653,-87.6001458,47720,Inactive,0
Kwick Stop Liquors (655616),"901 North Saint Joseph Avenue, Evansville, IN, USA",37.9859653,-87.6001458,47720,Inactive,0
Kwick Stop Liquors (169202),"901 North Saint Joseph Avenue, Evansville, IN, USA",37.9859653,-87.6001458,47720,Inactive,0
Liquor Barn (720532),"4415 South Broadway, Englewood, CO, USA",39.6364438,-104.9882462,80113,Inactive,0
Warehouse Liquor Mart (615206),"3371 West Hampden Avenue, Sheridan, CO, USA",39.6536974,-105.0311838,80110,Inactive,0
Broadway Discount Liquor (998393),"4615 South Broadway, Englewood, CO, USA",39.6326672,-104.9884019,80113,Inactive,0
Five Star Liquor (890324),"1249 Toronto Road, Springfield, IL, USA",39.7145655,-89.6379258,62712,Inactive,0
Live Oak Liquors (295146),"6830 Suwannee Plaza Lane, Live Oak, FL, USA",30.3257919,-82.9643879,32060,Inactive,0
Wine & Liquor (924092),"2446 Army Trail Road, Hanover Park, IL, USA",41.9422893,-88.1660713,60133,Inactive,0
BURNHAM GROCERS & LIQUORS (BURNHAM GROCERS & LI - 436118),"828 South Wabash Avenue, Chicago, IL, USA",41.8708457,-87.6262283,60605,Inactive,0
Blarney Stone Wine & Spirits 2 (Lincoln Way West - 733323),"3811 Lincoln Way West, South Bend, IN, USA",41.6941501,-86.302386,46628,Inactive,0
Diversey Prestige Liquors (118141),"946 West Diversey Parkway, Chicago, IL, USA",41.9327425,-87.6533384,60614,Inactive,0
McHenry Liquors (943341),"1782 North Richmond Road, McHenry, IL, USA",42.3523265,-88.2654325,60051,Inactive,0
Sam's Liquor & Wine (Sam's Liquor - 219164),"520 State Route 31, McHenry, IL, USA",42.3217037,-88.2731671,60050,Inactive,0
Foremost Liquors (Arlington - 559979),"1776 West Algonquin Road, Arlington Heights, IL, USA",42.0583138,-88.006246,60005,Inactive,0
Amador Liquors (369060),"1167 West 18th Street, Chicago, IL, USA",41.8577336,-87.6558605,60608,Inactive,0
Lukas Liquor Superstore (335478),"8457 South Yosemite Street, Lone Tree, CO, USA",39.5634456,-104.8858261,80124,Inactive,0
Dogwood Wine & Spirits Superstore (139786),"15678 Manchester Road, Ellisville, MO, USA",38.5915585,-90.5768828,63011,Inactive,2
Sportsman's Cardinal Liquor ( CARDINAL LIQUOR  - 559034),"1421 West Schaumburg Road, Schaumburg, IL, USA",42.025063,-88.1150665,60194,Inactive,0
Emporium Beverage Depot (247242),"130 Sibley Boulevard, Dolton, IL, USA",41.6230161,-87.6185994,60419,Inactive,0
Corner Liquor & Grocery (990512),"102 West Fox Street, Yorkville, IL, USA",41.6388526,-88.4476209,60560,Active,4
Sheridan Liquor & Lounge (Sheridan Liquor  - 917711),"3944 North Sheridan Road, Chicago, IL, USA",41.9540772,-87.6549145,60613,Inactive,0
Homewood Liquors (905972),"18222 Halsted Street, Homewood, IL, USA",33.4694163,-84.444655,60430,Inactive,444
Lan Oak Liquor (485905),"18052 Torrence Avenue, Lansing, IL, USA",41.5668242,-87.5591683,60438,Inactive,0
S & L Food & Liquor (953649),"4958 West Fullerton Avenue, Chicago, IL, USA",41.924574,-87.7510307,60639,Inactive,0
Farmers Pride Produce (123473),"756 North Western Avenue, Chicago, IL, USA",41.8954657,-87.6871192,60612,Inactive,0
Penguin Liquor (#1 Teal - 927495),"3295 Teal Road, Lafayette, IN, USA",40.3950609,-86.8578587,47905,Active,669
Topless Liquor (158155),"916 South Western Avenue, Chicago, IL, USA",41.8697327,-87.6864484,60612,Inactive,0
Wildcat Wine and Spirits (116518),"3996 Red Cedar Drive, Highlands Ranch, CO, USA",39.5258051,-104.9399577,80126,Inactive,0
Deerfield Wine & Spirits (263672),"20606 Milwaukee Avenue, Deerfield, IL, USA",42.16232,-87.920859,60015,Inactive,0
Armanetti Liquors - Niles (260636),"7321 North Harlem Avenue, Niles, IL, USA",42.0142359,-87.80615,60714,Active,10
Vintage Wine & Spirits (380856),"716 South Northwest Highway, Barrington, IL, USA",42.1497716,-88.1245819,60010,Active,10
S&G Food and Liquor ( S&G Food and Liquor - 893355),"828 North Elmhurst Road, Prospect Heights, IL, USA",42.1113516,-87.9373483,60070,Inactive,0
Armanetti Roselle (Roselle - 742512),"871 East Nerge Road, Roselle, IL, USA",41.9983671,-88.0584812,60172,Inactive,0
Armanetti Beverage Mart (Bartlett - 694879),"270 East Devon Avenue, Bartlett, IL, USA",41.9883371,-88.1810147,60103,Inactive,0
Armanetti Wine and Liquor (Rolling Meadows - 870020),"4001 West Algonquin Road, Rolling Meadows, IL, USA",42.0623117,-88.0308442,60008,Active,36
Elmhurst Food & Liquor (904958),"416 North York Street, Elmhurst, IL, USA",41.910721,-87.940427,60126,Active,28
Penguin Liquor (#2 Clark - 249548),"250 South 4th Street, Lafayette, IN, USA",40.4140537,-86.8933907,47901,Inactive,4
AL G'S Liquor Store (542397),"3646 Austell Road Southwest, Marietta, GA, USA",33.8646752,-84.5953215,30008,Active,560
Oak Forest Liquor (233902),"6072 West 159th Street, Oak Forest, IL, USA",41.6031528,-87.7672089,60452,Active,67
Blarney Stone Wine & Spirits 1 (Mckinley Avenue - 975391),"2934 McKinley Avenue, South Bend, IN, USA",41.6794575,-86.2050838,46615,Inactive,0
Hopkins Liquor Store (992617),"712 11th Avenue South, Hopkins, MN, USA",44.912767,-93.415079,55343,Inactive,0
Liquor Palace 1 (986839),"3801 West Burbank Boulevard, Burbank, CA, USA",34.1744104,-118.3515997,91505,Inactive,0
Blue Star Liquor (492904),"918 West Bradley Avenue, Champaign, IL, USA",40.1274586,-88.2601565,61821,Active,7
Spring Wine & Spirits (Spring Wine & Spirit - 527085),"162 East Lake Street, Bloomingdale, IL, USA",41.9559781,-88.0746171,60108,Inactive,0
S & K LIQUOR (S & K LIQUOR - 859861),"628 East Saint Charles Road, Carol Stream, IL, USA",41.8961834,-88.0994253,60188,Inactive,0
Kenny The King (537875),"28975 Illinois 120, Lakemoor, IL, USA",42.3281939,-88.198595,60051,Active,23
Darien Wine & Liquors (465734),"7516 South Cass Avenue, Darien, IL, USA",41.7501409,-87.9751168,60561,Active,1
Silva's Discount Liquors (837423),"454 Mount Pleasant Street, New Bedford, MA, USA",41.6628089,-70.9425537,02746,Active,247
Uxbridge Liquors (890418),"158 North Main Street, Uxbridge, MA, USA",42.0817647,-71.6387819,01569,Inactive,0
Kurt's Corner Liquor (903685),"353 Wareham Street, Middleborough, MA, USA",41.8614921,-70.8680196,02346,Active,42
Jamie's Plaza Liquors (824753),"10 Merchant's Way, Middleborough, MA, USA",41.8829087,-70.9130523,02346,Active,47
Townline Liquors (196672),"1524 VFW Parkway, Boston, MA, USA",42.2683009,-71.170386,02132,Active,13
Hills Food and Liquor (955509),"9451 Ackman Road, Lake in the Hills, IL, USA",42.2037909,-88.3819335,60156,Inactive,0
MADORIS LIQUOR & DELI (155881),"14710 South Cicero Avenue, Midlothian, IL, USA",41.6247191,-87.7390186,60445,Inactive,0
OSWEGO BP (OSWEGO BP - 644236),"2791 Walter Payton Memorial Highway, Oswego, IL, USA",41.7003769,-88.3159389,60543,Inactive,0
Blarney Stone Wine & Spirits 3 (Union St - 906558),"823 Union Street, Mishawaka, IN, USA",41.6536806,-86.1771857,46544,Inactive,0
Blarney Stone Wine & Spirits 5 (South Bend Avenue - 208303),"1818 South Bend Avenue, South Bend, IN, USA",41.6971662,-86.2205743,46637,Inactive,0
Blarney Stone Wine & Spirits 6 (Portage Avenue - 893897),"1355 Portage Avenue, South Bend, IN, USA",41.6936173,-86.2692215,46616,Inactive,0
Blarney Stone Wine & Spirits 7 (Miami St - 712602),"4527 Miami Street, South Bend, IN, USA",41.6284702,-86.2352699,46614,Inactive,0
Blarney Stone Wine & Spirits 8 (Bendix Dr - 906644),"3520 North Bendix Drive, South Bend, IN, USA",41.7244468,-86.2894461,46628,Inactive,0
War Hill Package (135766),"40 War Hill Park Road, Dawsonville, GA, USA",34.3405665,-84.0221537,30534,Active,194
Hwy 61 Liquor Store (848666),"758 Villa Rica Highway, Dallas, GA, USA",33.8998748,-84.8315692,30157,Active,208
City Liquor (782263),"55 Georgia 53, Dawsonville, GA, USA",34.420854,-84.1200117,30534,Active,124
Cave Springs Package (729936),"913 Dallas Highway, Douglasville, GA, USA",33.7798334,-84.7482459,30134,Active,195
Uniq Liquors (199959),"851 East Algonquin Road, Schaumburg, IL, USA",42.0721312,-88.0584269,60173,Inactive,0
Convenient Food & Liquor (327277),"1203 North Elmhurst Road, Prospect Heights, IL, USA",42.123312,-87.9362891,60070,Active,87
VERNON CONVENIENT (843964),"145 West Townline Road, Vernon Hills, IL, USA",42.2399607,-87.9696451,60061,Inactive,0
Hometown Food & Liquor (Hometown - 822206),"3 Illinois Route 59, Warrenville, IL, USA",41.8193003,-88.2048889,60555,Inactive,0
Famous Wine & Spirits Mt Zion (Beverage Genie - 875449),"2002 Mount Zion Road, Decatur, IL, USA",39.8182845,-88.8769479,62521,Active,64
Famous Wine and Spirits 2 (Singh - 773571),"1355 North Illinois Street, Decatur, IL, USA",39.8556922,-88.9424587,62526,Active,14
Famous Wine & Spirits 3 (Pershing - 724037),"1975 East Pershing Road, Decatur, IL, USA",39.8769154,-88.9305715,62526,Inactive,0
ORCHARD LIQUORS (ORCHARD LIQUORS - 860149),"3402 Orchard Road, Oswego, IL, USA",41.6866708,-88.3795273,60543,Inactive,0
SPIRIT & LIQUORS (SPIRIT & LIQUORS - 706218),"536 South Bartlett Road, Streamwood, IL, USA",42.0229117,-88.1826203,60107,Inactive,0
Oakhurst Liquors (Oakhurst Liquors - 423765),"2681 East New York Street, Aurora, IL, USA",41.7579195,-88.2512026,60502,Inactive,0
RT 31 Pantry & Liquor (RT 31 pantry & liquo - 592371),"531 South 8th Street, West Dundee, IL, USA",42.092598,-88.2867517,60118,Inactive,0
LITH Liquor (523605),"461 North Randall Road, Lake in the Hills, IL, USA",42.1822236,-88.3344837,60156,Active,5
Tobacco & Liquor  (289492),"2450 U.S. 12, Spring Grove, IL, USA",42.4376726,-88.2450465,60081,Inactive,0
Range View Liquors (988191),"11350 Huron Street, Northglenn, CO, USA",39.902459,-104.9960703,80234,Active,81
Friendly Food & Liquor (856205),"1821 South Cedar Lake Road, Round Lake, IL, USA",42.3147875,-88.0968307,60073,Inactive,0
Argonaut Wine and Liquor (357708),"760 East Colfax Avenue, Denver, CO, USA",39.7396485,-104.9778773,80203,Inactive,0
Foremost Liquors - Arcadia (711332),"3301 West North Avenue, Chicago, IL, USA",41.9098723,-87.7098022,60647,Active,132
Pioneer Food & Liquor (Pioneer food & Liquo - 508572),"3959 West Armitage Avenue, Chicago, IL, USA",41.9170603,-87.7264164,60647,Inactive,0
HWY 120 WINE & SPIRITS (799356),"5200 Dallas Highway, Powder Springs, GA, USA",33.9417747,-84.7031441,30127,Active,200
Golden Ox Liquors & Wine (St. Augustine - 570213),"2451 S US Hwy 1, St. Augustine, FL, USA",29.8533946,-81.3246411,32086,Inactive,0
Oakbrook Food & Liquor (850272),"17 14th Street, Oakbrook Terrace, IL, USA",41.8565933,-87.9745407,60181,Active,137
Winery Liquors (967834),"17851 West Colfax Avenue, Golden, CO, USA",39.7205736,-105.2010612,80401,Active,24
Aurora Wine and Liquor (224984),"7450 South Gartrell Road, Aurora, CO, USA",39.5814808,-104.7221989,80016,Active,225
Clark's Liquor (291795),"1750 Clark Avenue, Long Beach, CA, USA",33.7888878,-118.1335085,90815,Inactive,0
South Academy Liquor Mart (683369),"1705 South Academy Boulevard, Colorado Springs, CO, USA",38.8065882,-104.7570529,80916,Inactive,0
Ardmore station liquors 2 (662416),"332 Ardmore Avenue, Villa Park, IL, USA",41.8829741,-87.9793004,60181,Inactive,0
Cardinal Wine & Spirits (945538),"1721 West Golf Road, Mount Prospect, IL, USA",42.0475258,-87.9618315,60056,Active,11
Hody Lane Liquor Store (597767),"5201 Pacific Coast Highway, Long Beach, CA, USA",33.7828468,-118.132132,90804,Inactive,0
Bonnie Brae Liquor (196965),"785 South University Boulevard, Denver, CO, USA",39.7023392,-104.9597407,80209,Inactive,0
SB Wine and Spirit (430230),"1509 Irving Park Road, Hanover Park, IL, USA",42.0042984,-88.1409614,60133,Active,5
Dogwood Wine & Spirits Superstore (O'Fallon - 363470),"2601 State Highway K, O'Fallon, MO, USA",38.7734273,-90.7018686,63368,Inactive,0
Paradise Liquor (807441),"1860 Sandy Plains Road, Marietta, GA, USA",33.9944042,-84.5082219,30066,Inactive,0
Green Street Wines & Liquor (146785),"1197 Green Street, Woodbridge Township, NJ, USA",40.572588,-74.3182005,08830,Inactive,0
Depot Package (614032),"4280 Lawrenceville Highway, Lilburn, GA, USA",42.679172,-89.0372647,30047,Inactive,443
Family Wine & Liquor (891658),"18707 Dixie Highway, Homewood, IL, USA",41.5494221,-87.664645,60430,Inactive,0
MJ Liquor Wine & Beer (156802),"3209 Broad Street, Chattanooga, TN, USA",35.018541,-85.3221938,37408,Inactive,0
Bells Ferry Liquor (610096),"4290 Bells Ferry Road, Kennesaw, GA, USA",34.0547624,-84.5546503,30144,Inactive,0
J&R Liquor (352598),"2049 South Kelly Street, Chattanooga, TN, USA",35.0187961,-85.2797244,37404,Active,159
Coastal Spirits (931074),"107 South Godley Station Boulevard, Pooler, GA, USA",32.1317838,-81.257691,31322,Inactive,0
Rossville Bottle Shop (202028),"4409 Rossville Boulevard, Chattanooga, TN, USA",34.9917881,-85.2908062,37407,Inactive,0
Galleria Market (244872),"340 West Superior Street, Chicago, IL, USA",41.895743,-87.6375056,60654,Inactive,0
400 Package (624340),"45 Heath Road, Dawsonville, GA, USA",34.4143087,-83.9940839,30534,Active,20
Canton Package (676800),"1769 Canton Road, Marietta, GA, USA",33.9941368,-84.5273409,30066,Active,1
Beverage Warehouse (490848),"499 Old Richmond Rd, Port Wentworth, GA, USA",32.1986429,-81.194859,31407,Active,110
Beverage Warehouse (#2 - 605189),"277 Sea Island Parkway, Beaufort, SC, USA",32.4069967,-80.6342221,29907,Inactive,0
Country Club Package (366867),"4575 Forsyth Road, Macon, GA, USA",32.872714,-83.705839,31210,Active,623
J&R Liquor & Food (248153),"2401 North Ashland Avenue, Chicago, IL, USA",41.9253048,-87.6679716,60614,Inactive,0
Blue Moon Package Store (205171),"2238 Pio Nono Avenue, Macon, GA, USA",32.819588,-83.6623782,31206,Inactive,0
Express Package (616373),"701 Eisenhower Parkway, Macon, GA, USA",32.8143986,-83.6483091,31206,Inactive,0
Korner Package Store (747237),"5990 Fairburn Road, Douglasville, GA, USA",33.7507861,-84.7290242,30134,Active,182
Pinewood Party Store (473077),"1408 Fort Street, Lincoln Park, MI, USA",42.2554316,-83.1733456,48146,Inactive,0
Beverage City (663133),"1451 Virginia Avenue, Atlanta, GA, USA",33.6596074,-84.4365288,30344,Inactive,0
Illini Liquor (300194),"2402 East Oakland Avenue, Bloomington, IL, USA",40.4740446,-88.9568828,61701,Inactive,0
The Winery II (398082),"2101 Savoy Drive, Chamblee, GA, USA",33.9195021,-84.3029817,30341,Active,99
Peachtree Liquor (999021),"2750 Buford Highway, Duluth, GA, USA",34.0069755,-84.1301558,30096,Active,179
Quick Stop Fenton (534573),"1091 Gravois Road, Fenton, MO, USA",38.4966547,-90.4769628,63026,Active,2
Barrel Blends Wine and Spirits (Bridgeton - 751565),"12133 Saint Charles Rock Road, Bridgeton, MO, USA",38.7507945,-90.4251668,63044,Active,16
Pina Wine & Spirits (Lakewood - 629060),"815 Northeast Lakewood Boulevard, Lee's Summit, MO, USA",39.0037228,-94.3597647,64064,Inactive,0
Pina Wine & Spirits (Holmes - 902627),"13101 Holmes Road, Kansas City, MO, USA",38.8893306,-94.5854841,64145,Inactive,2
Pina Wine & Spirits (Lotawana - 335019),"27900 East Colbern Road, Lee's Summit, MO, USA",38.9437991,-94.2579414,64086,Inactive,0
Pina Wine & Spirits (Liberty 291 - 502231),"826 Route 291, Liberty, MO, USA",39.2380094,-94.4345106,64068,Inactive,1
Pina Wine & Spirits (Raymore - 929965),"1240 West Foxwood Drive, Raymore, MO, USA",38.8125165,-94.4768431,64083,Inactive,1
Xpress Liquor (219171),"5630 Texas 78, Sachse, TX, USA",32.9740491,-96.5981318,75048,Inactive,0
King Richard's Wine and Spirits (481670),"3311 Franklin Street, Michigan City, IN, USA",41.6923561,-86.8942707,46360,Inactive,0
ZJ's Pantry Plus Liquors (450992),"699 North Wolf Road, Des Plaines, IL, USA",42.0658464,-87.9070079,60016,Active,7
Mike's Liquor & Tobacco (255977),"7108 Mannheim Road, Rosemont, IL, USA",42.0083229,-87.8870572,60018,Inactive,13
Pik N Go Liquor (490153),"276 Glen Ellyn Road, Bloomingdale, IL, USA",41.9426524,-88.0624618,60108,Active,9
Boni Liquor (890492),"136 Tyler Creek Plaza, Elgin, IL, USA",42.060343,-88.3143818,60123,Inactive,0
Onestop Wine & Spirits (762736),"3215 Irvin Cobb Drive, Paducah, KY, USA",37.0529833,-88.5698838,42003,Active,13
DJay Liquors (440621),"93 Taunton Street, Plainville, MA, USA",42.0323052,-71.3106705,02762,Inactive,0
DJay Liquors (176428),"93 Taunton Street, Plainville, MA, USA",42.0323052,-71.3106705,02762,Active,31
Temple Liquors (976088),"42 Temple Street, Whitman, MA, USA",42.0801198,-70.9388669,02382,Active,144
Temple Beer Wine (525308),"826 Crescent Street, Brockton, MA, USA",42.0819978,-70.9851894,02302,Inactive,0
Joe Canal's Highstown (963958),"500 Mercer Street, Hightstown, NJ, USA",40.2638172,-74.5356595,08520,Active,81
Beverage Castle (365855),"3096 Cypress Gardens Road, Winter Haven, FL, USA",27.9964304,-81.6821742,33884,Inactive,0
Garden City Package Shop (605448),"4304 Augusta Road, Savannah, GA, USA",32.1045393,-81.1500739,31408,Active,388
Buy Rite Liquors - Parlin (Parlin - 660203),"2909 Washington Road, Sayreville, NJ, USA",40.4673328,-74.3127153,08859,Active,56
Buy Rite Old Bridge (OldBridge rt 9 - 305812),"2285 U.S. 9, Old Bridge, NJ, USA",40.4099935,-74.3048775,08857,Inactive,0
Buy Rite Liquor of Old Bridge (Englishtown - 147318),"1274 Englishtown Road, Old Bridge, NJ, USA",40.3933793,-74.3590304,08857,Active,2
Wine Emporium (371597),"1205 Richmond Avenue, Point Pleasant Beach, NJ, USA",40.0851762,-74.0493282,08742,Inactive,0
Super Saver (Somerville - 222088),"888 U.S. 22, Somerville, NJ, USA",40.5806132,-74.6153839,08876,Inactive,0
Paddock Liquors Buy Rite Liquors (422384),"145 Monmouth Road, West Long Branch, NJ, USA",40.2946603,-74.0322754,07764,Inactive,0
Foremost Liquors (Schaumburg - 329180),"1050 South Roselle Road, Schaumburg, IL, USA",42.0086903,-88.0803851,60193,Active,69
Whitman Liquors (282869),"682 Bedford Street, Whitman, MA, USA",42.0791782,-70.9477837,02382,Active,35
Harbor Liquors (923856),"904 New Jersey 35, Old Bridge, NJ, USA",40.4571262,-74.2477135,08879,Inactive,0
Oakton Liquors (737542),"919 East Oakton Street, Des Plaines, IL, USA",42.0234928,-87.9012241,60018,Inactive,0
WINE BARREL Discount (730928),"211 North White Horse Pike, Laurel Springs, NJ, USA",39.822245,-74.9964434,08021,Inactive,0
Highland Liquors (147682),"464 North Franklin Street, Holbrook, MA, USA",34.029882,-84.755919,02343,Inactive,313
Side Door Liquors (Side Door - 215143),"1579 West McIntosh Road, Griffin, GA, USA",33.2748115,-84.2950658,30223,Inactive,1
Circus Liquor - Sylmar (448162),"13130 Foothill Boulevard, Los Angeles, CA, USA",34.2981399,-118.4207143,91342,Inactive,0
Circus Liquor (579843),"5600 Vineland Avenue, Los Angeles, CA, USA",34.1724395,-118.3698971,91601,Inactive,0
Circus Liquor & Market (609772),"7561 Laurel Canyon Boulevard, Los Angeles, CA, USA",34.2081743,-118.3968587,91605,Inactive,0
Circus Liquor - Arleta (198056),"13426 Osborne Street, Los Angeles, CA, USA",34.2422383,-118.4254232,91331,Inactive,0
